,LHipAngles,,,,,,,RHipAngles,,,,,,,LKneeAngles,,,,,,,RKneeAngles,,,,,,,LPelvisAngles,,,,,,,RPelvisAngles,,,,,,,LAnkleAngles,,,,,,,RAnkleAngles,,,,,,
percent cycle,X,std_X,Y,std_Y,Z,std_Z,Split_line,X,std_X,Y,std_Y,Z,std_Z,Split_line,X,std_X,Y,std_Y,Z,std_Z,Split_line,X,std_X,Y,std_Y,Z,std_Z,Split_line,X,std_X,Y,std_Y,Z,std_Z,Split_line,X,std_X,Y,std_Y,Z,std_Z,Split_line,X,std_X,Y,std_Y,Z,std_Z,Split_line,X,std_X,Y,std_Y,Z,std_Z,Split_line
9,31.30068745454546,2.688879197460379,4.898898492727272,1.9323451345760474,10.075840709090908,1.7607778934658755,,32.72726096256685,2.184475265218247,14.315422103386807,1.6901276004900563,24.790802317290552,1.4060429078594996,,32.45402981818181,3.395513628553034,13.005142363636361,1.224112075742608,-31.637412727272732,2.348296984937055,,37.994161853832445,2.4338378348989695,19.307607308377893,1.4777265546066565,-10.03729696969697,1.5027592699710308,,15.78957090909091,1.313708682138956,2.837797623636364,1.3958381406154152,2.774276932909093,3.6519103553395906,,16.78163404634581,1.2383298616292433,3.8064573440285208,0.7751141219643137,-7.245364472370765,3.0601608352525496,,16.325222363636364,1.8276558150750253,2.8799603454545455,0.21641192348805094,-11.030879254545455,1.4714037773847368,,24.939014973262026,1.407448719845497,6.411214741532978,0.2247712262617705,-30.401999286987525,1.1222908187035887,
10,30.64506434343434,2.720387478576665,5.0630002458585865,1.9248284388880306,10.014778155555556,1.7784012232832516,,32.03176666666666,2.208341032196684,14.52208653198653,1.6510823149960732,24.98422632204397,1.3908488488764483,,33.48799808080809,3.4641885855932806,13.085440424242428,1.2292519462985805,-30.66705228282829,2.374004440057331,,39.1404008516538,2.3937787473190517,19.587654050306988,1.5199210648461112,-9.380489865319865,1.4941221335422268,,15.805750565656565,1.3396216747029592,2.8030484734545458,1.4364150024101112,2.44328642450505,3.638673305539764,,16.756726361655772,1.2672968439353678,3.83546193305605,0.8117493510614522,-7.50326570013864,3.028083733093072,,17.773441515151518,1.9314517433327585,2.9460189131313137,0.22521210075500747,-11.477687050505049,1.5255926056913134,,26.620483501683502,1.3090002304947124,6.460976341849871,0.22133484817136548,-30.648481956823133,1.0986300614011077,
11,29.81372644444444,2.731404218046086,5.124171542222223,1.9136841149606643,9.966657333333332,1.7780332160156107,,31.19374357298475,2.228480840707271,14.580803485838784,1.6205819532849772,25.155768409586052,1.3658745223404878,,34.01740111111111,3.4807990963373574,13.090098666666668,1.2446012116607306,-29.955354888888877,2.3435622262863216,,39.835054901960795,2.348271570013379,19.75304444444445,1.5608722698645925,-8.92612283224401,1.4757863900331851,,15.883773777777781,1.364675955375144,2.7184312000000004,1.4711823891465252,2.1467705955555556,3.6223927087902,,16.785374945533768,1.2982550573567118,3.8139685620915027,0.8549736708251185,-7.720459564270155,2.995270387093788,,18.879571333333335,2.0096625877772505,2.9858558888888886,0.23413592780867096,-11.746094733333331,1.5821475955492463,,27.935608278867104,1.2536449699011387,6.478728017429193,0.22057828340690963,-30.73599934640524,1.0917998115158767,
12,28.802481272727267,2.721061055599043,5.085780486666665,1.901432076989785,9.939839745454544,1.7639941721594077,,30.20219043374926,2.2380615331186604,14.490711527035051,1.6010495635440132,25.30199875222816,1.3303867932648812,,34.05961921212121,3.4410988799021944,13.021724484848487,1.263654702986582,-29.49038327272727,2.2640061033831587,,40.07478104575164,2.2758671205067276,19.788087522281643,1.5935907253657648,-8.670937409387998,1.4379266992033588,,16.020720363636364,1.3874619919402482,2.576477134363637,1.5001077012210917,1.8910339123563638,3.602516493471108,,16.86411128936423,1.3311854065208855,3.7322015864527627,0.9034222577631642,-7.895281479500893,2.9637345925584166,,19.675572121212124,2.057082907554839,2.999550751515151,0.24161968814709286,-11.83786318787879,1.631201938747081,,28.907435947712415,1.2310320104628232,6.467943113487817,0.22112748370501817,-30.68283547237077,1.0947399716853026,
13,27.627316020202016,2.696921610850562,4.9584368,1.8862304654729098,9.935162484848485,1.7445101206606413,,29.06642826302238,2.2402060523872023,14.265996276490394,1.5904128287589523,25.419952822341063,1.2848179663252128,,33.6713044040404,3.3718177056562157,12.869951959595962,1.2822043902479794,-29.266597494949487,2.1804139242723495,,39.91044561299267,2.187732773174943,19.690503584868292,1.6230934784468904,-8.59372025747673,1.3776190811091908,,16.21013187878788,1.4074274379207725,2.37452970830303,1.5229013946750665,1.6773188691806056,3.5793339387032943,,16.984425846702315,1.3649542601033176,3.5874646504258254,0.957610799448222,-8.03157047138047,2.934292384572665,,20.198134424242422,2.0889808768263887,2.984046230303031,0.2477231305147395,-11.732779448484843,1.6735343911897094,,29.572191146761735,1.246502626192276,6.432914246385422,0.22328400468689732,-30.50967706476529,1.108642945334305,
14,26.304829616161616,2.6639859696639414,4.749851115555555,1.8676372558653371,9.948551355555558,1.7246332566893425,,27.79617938205585,2.233783196955211,13.91720946722123,1.5888577185625175,25.506997821350765,1.2305173383382781,,32.889438626262624,3.2879461770006824,12.625804353535354,1.2952948835266693,-29.30339185858585,2.1131571286016864,,39.38268571994455,2.0884601586480516,19.457592077639134,1.645758948671001,-8.682359922756982,1.3009394751681507,,16.448036626262624,1.4248479278874553,2.110342538424242,1.5400678558245853,1.50700317270101,3.552315683086167,,17.140219132501482,1.3969796409749038,3.377257639730639,1.0139384083871144,-8.132280019805904,2.90790441748061,,20.442444464646464,2.1181020309756575,2.9385327272727273,0.2530129554123593,-11.42486778989899,1.7127545321704256,,29.939275698158063,1.3103652731260482,6.376010392156863,0.2259665946232703,-30.227168805704093,1.1280140190190109,
15,24.856741454545453,2.6317123623711063,4.465487467272726,1.8449951018230735,9.975283006060605,1.7027777349655306,,26.40361996434937,2.2226667304045398,13.45222185383244,1.5953892031328376,25.560081877599522,1.1721115553881984,,31.76551890909091,3.212664697455434,12.289225054545454,1.2975587725462028,-29.59162690909091,2.064505289059554,,38.52934634581105,1.9876816253454315,19.08829679144385,1.6577471510225952,-8.928853630421866,1.214552883968739,,16.730903212121213,1.4383066303829788,1.782077816545455,1.5516710651740162,1.3821191156545456,3.520378785146929,,17.32681919191919,1.4238486825539651,3.099079651218064,1.0693851696262786,-8.200008509209743,2.884896723547582,,20.387125393939392,2.174616156697719,2.863950927272727,0.2578583300929891,-10.919226836363633,1.7513273910476908,,29.99588324420678,1.4356447505848484,6.298788324420679,0.2293947593398721,-29.84126286393346,1.1537970529128327,
16,23.310500929292928,2.6014010397666256,4.109686723838383,1.818752851640341,10.011282703030304,1.6768870730809406,,24.905285541691423,2.20680198940764,12.878729033471972,1.6099315105537844,25.578944979203804,1.1153759829791339,,30.357011676767684,3.146599099279846,11.86885012727273,1.2870386649231722,-30.123789919191918,2.0338018831786937,,37.39298573975044,1.8972765546657988,18.589220994256287,1.6540524746080887,-9.327535082194496,1.1299624978286178,,17.054600585858587,1.4470037519132628,1.3910470955945449,1.55868092715438,1.3045897580585861,3.482614062827099,,17.538749950485247,1.4450784287839893,2.751638694196871,1.120971179364319,-8.237203234303825,2.8649508823278844,,19.9847269090909,2.2606135959955544,2.7621699333333334,0.26199030330741824,-10.226655234343434,1.7870129954848133,,29.7126834620717,1.6249359359176714,6.20254805307982,0.2334744270898089,-29.3560321251733,1.1853651616956167,
17,21.697625555555554,2.574574228510352,3.686747544848483,1.7919601734073654,10.05234322020202,1.6448044286243557,,23.325804337492563,2.1882006123999695,12.20731406219053,1.6321071329344117,25.567393959199848,1.0674408512812563,,28.737338767676764,3.096041512311777,11.385554969696965,1.264995322724859,-30.862388747474757,1.9985344020756939,,36.02919869281046,1.8212411053981075,17.98148431372548,1.6314493182912864,-9.86838006932066,1.0574542034565189,,17.41291292929293,1.451549549752243,0.9427334695030294,1.5630247463221705,1.2740869793939398,3.439290234034669,,17.76905973460092,1.4595852058706316,2.3384109564270146,1.166441068871186,-8.247493141414141,2.8481704363094074,,19.180216585858588,2.368995790063804,2.6373644282828277,0.26540436760151087,-9.373401028282828,1.8192629816357735,,29.057863933452175,1.8740817575986688,6.088903000594177,0.23849871084518676,-28.776860566448793,1.2241971514235659,
18,20.04795836363636,2.5540396486338435,3.2005265381818186,1.7663282546695287,10.09224069090909,1.6042435523466618,,21.690428163992863,2.168203625831767,11.44748326203208,1.6604285464507211,25.530018181818182,1.0337116291913298,,26.963291636363632,3.061296960905469,10.862914799999999,1.2335911860177031,-31.78906145454545,1.9780005900512696,,34.489397504456335,1.76992023193852,17.29333868092692,1.5932428774544096,-10.54231652406417,1.005773438922549,,17.799656181818182,1.4514029652498874,0.4450822152727268,1.5647784299598977,1.2885042000000002,3.3921826618167286,,18.010511586452765,1.4671362530402074,1.865910653475936,1.205024808951366,-8.2345511372549,2.833450976413566,,17.926117963636358,2.4868905652804685,2.4953658727272723,0.2700338538020993,-8.39762261818182,1.860746722975631,,28.00038377896613,2.1939858400848156,5.958713475935828,0.24564570918998732,-28.10509518716577,1.27668083835203,
19,18.386281232323228,2.5375815067231278,2.652984351313131,1.7429351252437413,10.12240572121212,1.5524703478927737,,20.02217395523866,2.147823031790773,10.607692844127548,1.6934001797034153,25.470156684491975,1.0173200649878211,,25.080986828282825,3.0389057323546753,10.324593571717168,1.1980560119215689,-32.881900404040394,1.955652967143015,,32.815347633194705,1.7513528896503618,16.553800633788867,1.5420709114956,-11.34307898197663,0.9847762197428096,,18.209077757575752,1.4476534709577225,-0.09348326313131411,1.564377461535964,1.34546033979798,3.342161757412822,,18.256911586452762,1.4672195914273622,1.342352139158248,1.2355377913178722,-8.20134697831254,2.820031764926665,,16.16996455353534,2.634483833478918,2.3398934242424243,0.28341815353017696,-7.323309973737369,1.9625906399454651,,26.518893028322438,2.590194506819948,5.81197634977223,0.25631479797173645,-27.33741481481481,1.3510847808882906,
20,16.735675151515153,2.5201399631513373,2.0437514713131297,1.7214167381188847,10.131285507070707,1.49239658071405,,18.341653475935825,2.1261418291390966,9.693137110318874,1.7278170352734865,25.38756930085165,1.0192677172233684,,23.12750135353534,3.0209066037991246,9.79199209090909,1.1660979924335784,-34.127278828282826,1.9198939742221344,,31.0381422459893,1.7661144873758143,15.78877755991285,1.4790396369320735,-12.269804703901766,1.0012115155892765,,18.636225090909086,1.4407635058835095,-0.6642270757430312,1.561264572111016,1.4433854393818182,3.2898623807324805,,18.503483065953656,1.4596101533590264,0.775211327809466,1.2552987067685006,-8.149500377104378,2.8074466602483303,,13.850362199999996,2.80828609762176,2.1718551393939394,0.3171441666586847,-6.155149412121212,2.203112705950629,,24.58994339473162,3.0468462740541673,5.6474182214299855,0.2714885767092077,-26.463158308575952,1.45389830006499,
21,15.118380060606059,2.497983339794118,1.3744238387878787,1.7017764185933457,10.103781375757572,1.4342890132962354,,16.668741830065358,2.1034932808775144,8.710368253119428,1.7620430185317812,25.278102792632197,1.037288514233908,,21.145561200000003,3.004490592761297,9.283578545454544,1.1391196942815631,-35.49554048484847,1.8827288292560722,,29.18670570409981,1.8142215577607228,15.024812240047535,1.4075969950276492,-13.320290463458115,1.0610014087892832,,19.075575515151517,1.4314295556875334,-1.255622308720606,1.5556737540072079,1.5793669233515146,3.2371150101769612,,18.745303149138447,1.4458845807498604,0.17468052139037415,1.263687385599507,-8.07977647950089,2.7946458081728762,,10.96658279393939,3.003960879242352,1.9896250000000004,0.37422153229525384,-4.881251224484847,2.6019565856217106,,22.20450415923946,3.5443066320491265,5.463158514557338,0.29211959550952854,-25.46737243018419,1.5921495858926953,
22,13.552543111111108,2.4693317134893094,0.6501780575555542,1.6848304088880364,10.019009266666666,1.3898186497883407,,15.021891721132894,2.078133378853304,7.668523180827889,1.7944553606985933,25.1326559912854,1.069243916781955,,19.181205622222215,2.99010134261869,8.810107222222221,1.1209943180629616,-36.940783555555555,1.8640581765721866,,27.288534204793027,1.8894951560391575,14.28474139433551,1.3319493304556937,-14.487906535947719,1.1592137493698216,,19.520715777777774,1.4207834137772868,-1.8548359721111125,1.5470840998834143,1.7495402944444445,3.1845718758909514,,18.978885185185188,1.4272281085822325,-0.4472813843137267,1.2611826173378795,-7.9933850196078415,2.7815475791275146,,7.586629991111104,3.2660064228521715,1.789790135555556,0.4429999964056882,-3.4788493586666633,3.08124752537704,,19.383182657952066,4.053279245735238,5.257292570806101,0.3185099524698448,-24.33431002178649,1.7699772347459801,
23,12.053791602020196,2.4300511518501304,-0.12110400563636588,1.6700551873250091,9.854463006060604,1.3717553797776636,,13.416852622301445,2.049907315154835,6.5774810318874986,1.8202419760845368,24.93769734600911,1.1107977523471548,,17.27680831313131,2.9801494875892325,8.375679335353531,1.1139449902873864,-38.4195974949495,1.8765058944443278,,25.36851760744701,1.9828334030167836,13.586113824519707,1.256545599730018,-15.763677322242028,1.287210491411904,,19.966479797979797,1.4098278436686043,-2.4496734195959617,1.5345948372782643,1.9493279780202024,3.1337462663888664,,19.201101406219056,1.4049017592433266,-1.078643358764113,1.2472788257003888,-7.891223990493166,2.7668256633855073,,3.7936406501010005,3.579347159149048,1.5658298490909082,0.4951054991824067,-1.9063473446787835,3.452457348888675,,16.16488056644879,4.541329863545238,5.0283948266983565,0.3481256105443806,-23.049785799168163,1.9748231379644905,
24,10.633801690909092,2.376042029827515,-0.9291723444848494,1.6552183359557697,9.591023187878784,1.387173873730152,,11.867667843137252,2.015145187065815,5.45276054426619,1.8371300117881126,24.678503089720735,1.1638112490551538,,15.457348284848486,2.968474930260423,7.977837969696967,1.1121118774633103,-39.92189787878789,1.9412850096873517,,23.453381461675573,2.0815895551654973,12.942523529411766,1.181407122755395,-17.130276054664293,1.4294112224092517,,20.407821151515158,1.3995342846911225,-3.0291693969696976,1.5178161182923546,2.172564821454545,3.085470669297167,,19.41098710635769,1.3807070846927496,-1.7053631276886516,1.223146057227135,-7.773731179441474,2.7507882318163395,,-0.29425238909091195,3.929485924582526,1.3171246157575758,0.5202845605359747,-0.16197173599999862,3.641751862339602,,12.627098913844325,4.990003008513066,4.777952531194296,0.37896788823514843,-21.61570831847891,2.196742113410677,
25,9.30552341010101,2.3044946915665916,-1.7629948992929305,1.639050868264107,9.208952818181817,1.4335766227693174,,10.386022527233113,1.9711993993931667,4.3108365158249144,1.8407072718506017,24.342684373143186,1.2269792287231085,,13.739931503030302,2.938872049880782,7.616069127272726,1.1027035002450234,-41.45782676767677,2.0057843700552795,,21.57193174886116,2.170472023024324,12.363944959397896,1.1055865122291555,-18.564496454743516,1.572847425692778,,20.839677696969698,1.3907267461650985,-3.582207469292929,1.496488010072977,2.413338231959596,3.0397781167805955,,19.608300336700335,1.3567422464900112,-2.315120159754408,1.1895457076936118,-7.641832865914042,2.733675589778013,,-4.5993836256565706,4.260415944723159,1.0507692451111108,0.5287140361072137,1.7042703024242452,3.7060991351923507,,8.856300565260444,5.360840848962121,4.510241687462862,0.40618208335287365,-20.05218746286393,2.405412643141233,
26,8.08093847474747,2.2139162458997683,-2.6089947623434373,1.6209078956857628,8.69295442222222,1.4959506282779844,,8.983082753020394,1.9160527054979213,3.1705884997425198,1.8288731071735556,23.918512755000993,1.299596865639483,,12.159754711111109,2.8909803593004084,7.294330951515147,1.0735266265155485,-42.995422,2.045100433892907,,19.758006337888684,2.2328137677141697,11.85865035650624,1.026582392547764,-20.035558486829075,1.706511138581823,,21.25656345454545,1.3843222731714013,-4.097863808080811,1.4697086984580945,2.6649020095959606,2.9967209640175514,,19.793241057635175,1.334387897751058,-2.8953138451178466,1.148389111681556,-7.496994599920774,2.7157395723479776,,-9.02392395595961,4.528452415017034,0.7780547511313124,0.5267729809307335,3.6109770478787944,3.6847122485288613,,4.94940292275697,5.627436781505256,4.23223331154684,0.42439947787632704,-18.397419370172305,2.564709920013955,
27,6.969400745454543,2.1078849483254096,-3.450828310181822,1.6009693563391052,8.03608876363636,1.5688588678626363,,7.670511836007126,1.8445284071915118,2.0534002525846664,1.7988500461280064,23.398866488413542,1.3799726542403339,,10.765158836363629,2.8178493888636016,7.0189197818181785,1.0214255038720714,-44.47159418181819,2.0589695656525633,,18.05252049910873,2.250918448790257,11.435381586452756,0.9403443258704338,-21.50413921568627,1.8164641283561238,,21.65256454545455,1.3789455104011081,-4.5660256909090915,1.4376311219605378,2.9199488809090917,2.956446142711078,,19.96676256684492,1.314918121404479,-3.4334003172905554,1.1013120659213387,-7.341388081996434,2.697540956284704,,-13.423999281818194,4.717100648918044,0.5133019152727263,0.5147617069331747,5.455933754545464,3.5811928353115516,,1.0154215151514994,5.770058068485437,3.954066773618538,0.42836206821928596,-16.711825062388577,2.6362777974552083,
28,5.97385096363636,1.9847954593649286,-4.273569451515154,1.5785845742539473,7.249191569696967,1.643334123813704,,6.455333155080209,1.7572760057274794,0.9801710240443613,1.7503457647066407,22.786907169736587,1.4597159744921386,,9.59386089292929,2.7268136575940907,6.788447638383838,0.9444738617674976,-45.84284252525251,2.05932427043866,,16.496159160229745,2.212091211309547,11.099010768469006,0.8459392059530115,-22.92725733808675,1.8926843795062482,,22.023433515151513,1.3752230300986268,-4.980795872727273,1.400365080597119,3.170114078424244,2.919183889248728,,20.130185918003562,1.2987905965374267,-3.9196148999801963,1.0514796134187354,-7.178494612596555,2.6789945075837642,,-17.70265434141416,4.8099978838238675,0.26787911583838286,0.4927514237747614,7.15919736383839,3.4054933123248476,,-2.8347341784511957,5.7769893394846745,3.6882151336898383,0.414892132359024,-15.075498205585255,2.5934533636026877,
29,5.099760251717173,1.8464284027387614,-5.062122779797977,1.5529380463213704,6.3483033030303035,1.7080227607445018,,5.346248472964945,1.6541056009889101,-0.02767443701722988,1.6854385769405866,22.091726579520692,1.5289137276602083,,8.69933997171717,2.6123631014919177,6.604982076767675,0.8453946527287525,-47.04960262626261,2.0374743819936683,,15.136024472172707,2.1129640825923555,10.856406401267575,0.7453764834716706,-24.259733313527427,1.9297990244454508,,22.363577030303027,1.3735807154186517,-5.33499532121212,1.358351766434274,3.4066753718383835,2.8853902634229263,,20.284163458110523,1.2866480684275254,-4.344035935828877,1.002556687397028,-7.011934330758566,2.660508077547225,,-21.760412597979798,4.758537672074205,0.050066026424242675,0.46112640886643014,8.663279315151513,3.1672614440532865,,-6.4964492010298995,5.638785405855449,3.4478963240245597,0.383123718267133,-13.576073717567835,2.4247339089508784,
30,4.345696699393941,1.697949184482258,-5.803444581818181,1.5245322290633307,5.363091575757577,1.750871220699593,,4.350490904337491,1.5364676483882043,-0.9500083291146766,1.6039288578926643,21.333005347593584,1.5790316034212564,,8.126849163636363,2.478866264251324,6.484388199999999,0.7456419703303832,-48.013249090909085,2.0107741545277538,,14.022695341651808,1.9567013360147656,10.711843915626856,0.6445234379342233,-25.456498455139638,1.92935532041073,,22.66786527272727,1.3736858082424948,-5.624969915151516,1.313531735645392,3.621441355757576,2.8552302085001857,,20.42915567439097,1.2786468942634515,-4.699218568033274,0.955181782091134,-6.84660468405229,2.6432240707118435,,-25.429392836363633,4.534015734965392,-0.12571447181818174,0.4270787926894123,9.870541860606062,2.918154427254948,,-9.867257979797984,5.344910092669856,3.2464110932857992,0.33402925749695905,-12.305610808080813,2.1341130867981564,
